order_id,customer_id,full_name,phone_number,country_code,city,product_id,product_name,category,quantity,unit_price,amount,payment_mode,order_date,order_time,customer_signup_date,source_row_valid_hint,normalized_country_code,normalized_phone,normalized_order_date,normalized_order_time,validation_status,validation_reason
ORD000011,847839,Gokul Varghese,9925325117,IN,Pune,P1005,Mechanical Keyboard,Electronics,2,3362,6724,WALLET,2024-06-27,15:01:07,2023-05-16,VALID,IN,9925325117,2024-06-27,15:01:07,VALID,
ORD000104,317541,Mamooty Raja,9350539051,IN,Hyderabad,P1006,Water Bottle,Lifestyle,5,321,1605,CARD,05-03-2025,20:52,2025-03-29,VALID,IN,9350539051,2025-03-05,20:52:00,VALID,
ORD000082,551493,Samarth Singhal,7658759903,IN,Ahmedabad,P1008,Backpack,Fashion,5,1657,8285,CASH,21/04/2023,00:39:56,2025-03-23,VALID,IN,7658759903,2023-04-21,00:39:56,VALID,
ORD000219,798920,Aaina Sengupta,7941991905,IN,Bangalore,P1002,Smart Watch,Electronics,3,3209,9627,UPI,09/01/2023,03:55,2024-10-18,VALID,IN,7941991905,2023-01-09,03:55:00,VALID,
ORD000235,632668,Zoya Hayre,9810415159,IN,Ahmedabad,P1005,Mechanical Keyboard,Electronics,5,2949,14745,UPI,26/05/2023,01:58:14,2024-07-31,VALID,IN,9810415159,2023-05-26,01:58:14,VALID,
ORD000324,954035,Jayesh Sabharwal,75223364,SG,Delhi,P1004,Office Chair,Home & Office,2,4630,9260,WALLET,2023-09-16,21:51,2024-10-17,VALID,SG,75223364,2023-09-16,21:51:00,VALID,
ORD000211,574615,Sahil Thaman,7624319656,IN,Kolkata,P1004,Office Chair,Home & Office,3,5719,17157,CARD,19/06/2023,06:52,2024-01-26,VALID,IN,7624319656,2023-06-19,06:52:00,VALID,
ORD000297,378194,Kavya Kadakia,7762967030,IN,Delhi,P1001,Wireless Earbuds,Electronics,4,2320,9280,CARD,2023-11-25,08:03,2025-03-21,VALID,IN,7762967030,2023-11-25,08:03:00,VALID,
ORD000325,216258,Jivin Kothari,7859978592,IN,Chennai,P1009,LED Lamp,Home & Office,2,1144,2288,NETBANKING,17-08-2024,11:08,2024-11-28,VALID,IN,7859978592,2024-08-17,11:08:00,VALID,
ORD000090,813895,Devansh Sethi,8650542480,IN,Delhi,P1010,Fitness Band,Electronics,5,2290,11450,UPI,2023-02-01,12:27,2023-05-04,VALID,IN,8650542480,2023-02-01,12:27:00,VALID,
ORD000246,737800,Rhea Krishna,9574083650,IN,Kolkata,P1001,Wireless Earbuds,Electronics,5,2338,11690,NETBANKING,2024-11-03,23:03,2024-02-14,VALID,IN,9574083650,2024-11-03,23:03:00,VALID,
ORD000148,494410,Vaibhav Sawhney,8700236945,IN,Ahmedabad,P1005,Mechanical Keyboard,Electronics,1,3395,3395,WALLET,26-09-2024,21:15,2025-01-04,VALID,IN,8700236945,2024-09-26,21:15:00,VALID,
ORD000338,962976,Aniruddh Chauhan,7433790331,IN,Ahmedabad,P1002,Smart Watch,Electronics,4,3070,12280,CARD,2024-09-07,05:39:42,2025-03-19,VALID,IN,7433790331,2024-09-07,05:39:42,VALID,
ORD000093,915577,Aradhya Upadhyay,8454899242,IN,Mumbai,P1007,Notebook Set,Stationery,3,290,870,CASH,19-09-2023,21:59,2025-03-17,VALID,IN,8454899242,2023-09-19,21:59:00,VALID,
ORD000070,318287,Jiya Mann,9012500763,IN,Delhi,P1007,Notebook Set,Stationery,2,475,950,UPI,22/03/2025,15:02:08,2025-03-22,VALID,IN,9012500763,2025-03-22,15:02:08,VALID,
ORD000124,224232,Divyansh Tripathi,8647981998,IN,Mumbai,P1001,Wireless Earbuds,Electronics,4,2216,8864,CASH,12/02/2024,01:48,2025-03-22,VALID,IN,8647981998,2024-02-12,01:48:00,VALID,
ORD000097,861486,Heer Shah,8080284453,IN,Delhi,P1001,Wireless Earbuds,Electronics,5,2383,11915,CARD,27/05/2023,02:09,2024-06-28,VALID,IN,8080284453,2023-05-27,02:09:00,VALID,
ORD000144,659028,Vanya Dutta,36452195,SG,Pune,P1009,LED Lamp,Home & Office,4,1283,5132,WALLET,10-04-2023,10:35,2025-04-07,VALID,SG,36452195,2023-04-10,10:35:00,VALID,
ORD000098,680823,Nakul Ravi,9084229175,IN,Mumbai,P1002,Smart Watch,Electronics,5,3088,15440,WALLET,06/03/2025,01:09,2024-06-15,VALID,IN,9084229175,2025-03-06,01:09:00,VALID,
ORD000224,339825,Tara Ravi,8727115424,IN,Kolkata,P1009,LED Lamp,Home & Office,5,868,4340,UPI,10/01/2024,15:49,2023-11-20,VALID,IN,8727115424,2024-01-10,15:49:00,VALID,
ORD000069,863233,Indrans Gade,8881824103,IN,Pune,P1003,Bluetooth Speaker,Electronics,5,1561,7805,NETBANKING,2023-11-26,07:36,2024-03-11,VALID,IN,8881824103,2023-11-26,07:36:00,VALID,
ORD000024,266733,Adah Kamdar,8643563127,IN,Mumbai,P1009,LED Lamp,Home & Office,1,626,626,CASH,30/01/2025,09:38:13,2025-04-11,VALID,IN,8643563127,2025-01-30,09:38:13,VALID,
ORD000038,595639,Armaan Sarkar,7534926256,IN,Ahmedabad,P1008,Backpack,Fashion,1,1531,1531,WALLET,12/06/2023,14:16,2024-10-04,VALID,IN,7534926256,2023-06-12,14:16:00,VALID,
ORD000145,828925,Nehmat Bhatnagar,7442535693,IN,Bangalore,P1004,Office Chair,Home & Office,5,3578,17890,WALLET,30/04/2024,19:57,2024-06-30,VALID,IN,7442535693,2024-04-30,19:57:00,VALID,
ORD000123,817427,Gokul Dixit,9236479926,IN,Mumbai,P1003,Bluetooth Speaker,Electronics,5,1231,6155,UPI,13-12-2024,04:04:45,2025-03-26,VALID,IN,9236479926,2024-12-13,04:04:45,VALID,
ORD000068,493386,Nitya Bawa,9119264476,IN,Hyderabad,P1002,Smart Watch,Electronics,4,3253,13012,CASH,03-01-2023,18:37:42,2025-04-08,VALID,IN,9119264476,2023-01-03,18:37:42,VALID,
ORD000336,159463,Divij Viswanathan,9460578167,IN,Delhi,P1002,Smart Watch,Electronics,3,3702,11106,NETBANKING,2023-09-07,18:10,2023-11-02,VALID,IN,9460578167,2023-09-07,18:10:00,VALID,
ORD000365,917914,Eva Singhal,9192118327,IN,Pune,P1002,Smart Watch,Electronics,3,3435,10305,CARD,09-02-2024,11:47:37,2023-04-29,VALID,IN,9192118327,2024-02-09,11:47:37,VALID,
ORD000126,941546,Nehmat Goswami,7422716988,IN,Bangalore,P1008,Backpack,Fashion,5,1294,6470,CASH,2024-09-08,10:06:05,2024-02-11,VALID,IN,7422716988,2024-09-08,10:06:05,VALID,
ORD000229,678426,Nakul Dalal,8072751993,IN,Delhi,P1002,Smart Watch,Electronics,1,2963,2963,UPI,2024-10-04,16:23:03,2023-05-20,VALID,IN,8072751993,2024-10-04,16:23:03,VALID,
ORD000332,198722,Nayantara Vasa,8137625097,IN,Hyderabad,P1004,Office Chair,Home & Office,2,5870,11740,UPI,02-02-2024,01:02:41,2025-03-24,VALID,IN,8137625097,2024-02-02,01:02:41,VALID,
ORD000199,137770,Jayesh Bhandari,7209194799,IN,Hyderabad,P1001,Wireless Earbuds,Electronics,5,1644,8220,UPI,01-04-2024,21:37,2023-05-12,VALID,IN,7209194799,2024-04-01,21:37:00,VALID,
ORD000333,245367,Priyansh Chawla,7598272878,IN,Ahmedabad,P1002,Smart Watch,Electronics,1,3247,3247,WALLET,21/01/2024,18:41,2023-04-28,VALID,IN,7598272878,2024-01-21,18:41:00,VALID,
ORD000195,494112,Krish Batta,7594832861,IN,Delhi,P1006,Water Bottle,Lifestyle,1,417,417,NETBANKING,2024-07-12,17:01:46,2024-11-08,VALID,IN,7594832861,2024-07-12,17:01:46,VALID,
ORD000254,376957,Aarna Chacko,8746818648,IN,Kolkata,P1008,Backpack,Fashion,1,973,973,UPI,2023-01-02,23:26:10,2023-06-02,VALID,IN,8746818648,2023-01-02,23:26:10,VALID,
ORD000298,289811,Ehsaan Sen,8615627210,IN,Mumbai,P1009,LED Lamp,Home & Office,4,969,3876,NETBANKING,25-05-2024,15:47,2023-05-08,VALID,IN,8615627210,2024-05-25,15:47:00,VALID,
ORD000184,314874,Drishya Rana,9718451672,IN,Hyderabad,P1003,Bluetooth Speaker,Electronics,2,1602,3204,UPI,08/04/2023,07:13:57,2023-10-12,VALID,IN,9718451672,2023-04-08,07:13:57,VALID,
ORD000197,931885,Advika Mangat,7365406240,IN,Pune,P1007,Notebook Set,Stationery,4,223,892,NETBANKING,09-12-2024,11:44,2024-02-26,VALID,IN,7365406240,2024-12-09,11:44:00,VALID,
ORD000279,631413,Shayak Cheema,7854161249,IN,Mumbai,P1006,Water Bottle,Lifestyle,3,334,1002,UPI,16-01-2024,14:54:07,2025-01-13,VALID,IN,7854161249,2024-01-16,14:54:07,VALID,
ORD000223,913410,Nirvi Chada,27904916,SG,Chennai,P1001,Wireless Earbuds,Electronics,4,2330,9320,PAYNOW,2025-03-13,03:15,2024-01-19,VALID,SG,27904916,2025-03-13,03:15:00,VALID,
ORD000278,344418,Pranay Iyengar,9851168124,IN,Pune,P1006,Water Bottle,Lifestyle,1,449,449,WALLET,2024-04-27,23:51,2023-04-26,VALID,IN,9851168124,2024-04-27,23:51:00,VALID,
ORD000130,528729,Vaibhav Bhagat,8736097463,IN,Pune,P1007,Notebook Set,Stationery,3,344,1032,CASH,01/02/2024,08:45,2023-05-11,VALID,IN,8736097463,2024-02-01,08:45:00,VALID,
ORD000039,760885,Prisha Borra,9352674462,IN,Kolkata,P1005,Mechanical Keyboard,Electronics,3,2647,7941,WALLET,10-12-2023,02:08,2025-04-02,VALID,IN,9352674462,2023-12-10,02:08:00,VALID,
ORD000012,847839,Gokul Varghese,9925325117,IN,Pune,P1005,Mechanical Keyboard,Electronics,4,3477,13908,CARD,12/03/2023,04:42,2023-05-16,VALID,IN,9925325117,2023-03-12,04:42:00,VALID,
ORD000186,775597,Nitya Das,87553761,SG,Ahmedabad,P1010,Fitness Band,Electronics,1,2400,2400,CASH,04/09/2023,12:43:57,2024-12-30,VALID,SG,87553761,2023-09-04,12:43:57,VALID,
ORD000113,474314,Kimaya Trivedi,9893224092,IN,Chennai,P1002,Smart Watch,Electronics,3,3052,9156,WALLET,23/02/2025,12:09,2025-03-16,VALID,IN,9893224092,2025-02-23,12:09:00,VALID,
ORD000342,685865,Abram Krish,9133169212,IN,Hyderabad,P1007,Notebook Set,Stationery,1,207,207,CARD,10-07-2024,00:45,2025-03-30,VALID,IN,9133169212,2024-07-10,00:45:00,VALID,
ORD000256,122197,Yuvraj  Srinivas,25021492,SG,Hyderabad,P1005,Mechanical Keyboard,Electronics,3,2953,8859,CARD,2025-01-19,02:21:38,2024-01-07,VALID,SG,25021492,2025-01-19,02:21:38,VALID,
ORD000363,686726,Ishita Ramachandran,7363718556,IN,Kolkata,P1006,Water Bottle,Lifestyle,2,654,1308,UPI,27/10/2024,09:22:20,2025-03-18,VALID,IN,7363718556,2024-10-27,09:22:20,VALID,
ORD000379,335527,Indrans Jani,7377085388,IN,Ahmedabad,P1010,Fitness Band,Electronics,5,1455,7275,UPI,05/12/2024,02:15:10,2025-04-11,VALID,IN,7377085388,2024-12-05,02:15:10,VALID,
ORD000357,823959,Elakshi Kaur,8425448560,IN,Pune,P1007,Notebook Set,Stationery,4,257,1028,CARD,03/02/2023,21:49:11,2024-08-17,VALID,IN,8425448560,2023-02-03,21:49:11,VALID,
ORD000165,526034,Kartik Bandi,38841902,SG,Bangalore,P1005,Mechanical Keyboard,Electronics,2,2081,4162,CARD,19/12/2023,01:59,2023-09-30,VALID,SG,38841902,2023-12-19,01:59:00,VALID,
ORD000247,737800,Rhea Krishna,9574083650,IN,Kolkata,P1010,Fitness Band,Electronics,1,1902,1902,NETBANKING,05/04/2025,18:01:45,2024-02-14,VALID,IN,9574083650,2025-04-05,18:01:45,VALID,
ORD000137,266010,Divij Karnik,9369438905,IN,Chennai,P1010,Fitness Band,Electronics,4,2737,10948,WALLET,18/10/2024,06:49:36,2024-07-01,VALID,IN,9369438905,2024-10-18,06:49:36,VALID,
ORD000200,110995,Mehul Balan,7202585038,IN,Pune,P1006,Water Bottle,Lifestyle,2,409,818,UPI,2025-01-17,10:29,2025-03-27,VALID,IN,7202585038,2025-01-17,10:29:00,VALID,
ORD000198,137770,Jayesh Bhandari,7209194799,IN,Hyderabad,P1002,Smart Watch,Electronics,4,3716,14864,CARD,24/11/2024,10:50,2023-05-12,VALID,IN,7209194799,2024-11-24,10:50:00,VALID,
ORD000003,511492,Aaryahi Shenoy,7994838320,IN,Chennai,P1007,Notebook Set,Stationery,4,350,1400,CASH,03-01-2024,01:46,2024-06-02,VALID,IN,7994838320,2024-01-03,01:46:00,VALID,
ORD000205,857557,Zeeshan Wable,7383465188,IN,Ahmedabad,P1006,Water Bottle,Lifestyle,4,648,2592,NETBANKING,28/03/2023,03:15,2025-03-26,VALID,IN,7383465188,2023-03-28,03:15:00,VALID,
ORD000116,402031,Urvi Tiwari,9973478222,IN,Bangalore,P1004,Office Chair,Home & Office,5,6946,34730,WALLET,16/04/2023,03:18,2025-04-03,VALID,IN,9973478222,2023-04-16,03:18:00,VALID,
ORD000228,678426,Nakul Dalal,8072751993,IN,Delhi,P1002,Smart Watch,Electronics,3,3959,11877,UPI,12/03/2025,11:08:47,2023-05-20,VALID,IN,8072751993,2025-03-12,11:08:47,VALID,
ORD000232,181718,Saksham Din,72912311,SG,Kolkata,P1007,Notebook Set,Stationery,3,240,720,PAYNOW,2023-07-03,01:25:04,2025-03-28,VALID,SG,72912311,2023-07-03,01:25:04,VALID,
ORD000027,397491,Ira Sawhney,9234330853,IN,Pune,P1007,Notebook Set,Stationery,3,425,1275,CARD,2024-01-02,21:06:22,2025-04-05,VALID,IN,9234330853,2024-01-02,21:06:22,VALID,
ORD000121,451453,Aarush Uppal,8927631712,IN,Delhi,P1003,Bluetooth Speaker,Electronics,1,1879,1879,CASH,29/03/2023,02:33,2024-05-19,VALID,IN,8927631712,2023-03-29,02:33:00,VALID,
ORD000302,482019,Seher Sem,9217268036,IN,Pune,P1002,Smart Watch,Electronics,4,3789,15156,CASH,2025-03-11,03:48,2025-03-25,VALID,IN,9217268036,2025-03-11,03:48:00,VALID,
ORD000262,279657,Dishani Rout,7252203054,IN,Kolkata,P1010,Fitness Band,Electronics,5,2682,13410,CARD,13/06/2024,19:09:07,2023-07-12,VALID,IN,7252203054,2024-06-13,19:09:07,VALID,
ORD000263,562382,Amani Dhingra,9641355189,IN,Ahmedabad,P1003,Bluetooth Speaker,Electronics,5,1988,9940,CARD,2024-03-21,20:09:53,2023-04-23,VALID,IN,9641355189,2024-03-21,20:09:53,VALID,
ORD000311,579116,Lavanya Ram,63249545,SG,Pune,P1001,Wireless Earbuds,Electronics,3,2274,6822,PAYNOW,10/10/2024,11:48,2025-01-16,VALID,SG,63249545,2024-10-10,11:48:00,VALID,
ORD000339,797875,Shlok Baria,29313419,SG,Delhi,P1003,Bluetooth Speaker,Electronics,5,1241,6205,PAYNOW,2023-01-17,16:43,2023-09-13,VALID,SG,29313419,2023-01-17,16:43:00,VALID,
ORD000128,978802,Shaan Sule,9264889041,IN,Hyderabad,P1002,Smart Watch,Electronics,2,3508,7016,NETBANKING,14/09/2024,01:08,2024-09-10,VALID,IN,9264889041,2024-09-14,01:08:00,VALID,
ORD000318,683155,Alia Sharaf,9881302496,IN,Delhi,P1002,Smart Watch,Electronics,4,3233,12932,CARD,04/07/2024,23:49,2023-12-29,VALID,IN,9881302496,2024-07-04,23:49:00,VALID,
ORD000030,217981,Farhan Ravel,7176932950,IN,Chennai,P1007,Notebook Set,Stationery,4,377,1508,CASH,26/11/2024,00:07:56,2025-04-09,VALID,IN,7176932950,2024-11-26,00:07:56,VALID,
ORD000084,517749,Devansh Sen,7980568991,IN,Chennai,P1002,Smart Watch,Electronics,5,2318,11590,CARD,07-07-2024,23:09:56,2023-10-02,VALID,IN,7980568991,2024-07-07,23:09:56,VALID,
ORD000326,411105,Sumer Suresh,9796133035,IN,Pune,P1002,Smart Watch,Electronics,5,3596,17980,CASH,10/11/2023,18:36:23,2023-05-11,VALID,IN,9796133035,2023-11-10,18:36:23,VALID,
ORD000108,650820,Dhanuk Rana,92455756,SG,Bangalore,P1008,Backpack,Fashion,2,1395,2790,CASH,18/12/2023,20:11,2023-04-26,VALID,SG,92455756,2023-12-18,20:11:00,VALID,
ORD000367,202270,Navya Sood,8104225291,IN,Hyderabad,P1009,LED Lamp,Home & Office,3,1012,3036,UPI,28/03/2023,12:19,2023-04-26,MAYBE_INVALID,IN,8104225291,2023-03-28,12:19:00,VALID,
ORD000251,842529,Gatik Kapur,9578373086,IN,Kolkata,P1008,Backpack,Fashion,1,1465,1465,CASH,17/08/2023,05:24:19,2023-10-17,VALID,IN,9578373086,2023-08-17,05:24:19,VALID,
ORD000134,374484,Sahil Ram,7950512724,IN,Chennai,P1008,Backpack,Fashion,5,1237,6185,WALLET,17-03-2023,16:22,2023-04-25,VALID,IN,7950512724,2023-03-17,16:22:00,VALID,
ORD000245,528764,Elakshi Hari,8038513406,IN,Kolkata,P1006,Water Bottle,Lifestyle,4,654,2616,NETBANKING,2023-07-04,07:01:57,2024-06-25,VALID,IN,8038513406,2023-07-04,07:01:57,VALID,
ORD000286,750120,Riya Ratta,96144385,SG,Bangalore,P1003,Bluetooth Speaker,Electronics,1,1880,1880,CASH,08-02-2023,08:49,2025-04-08,VALID,SG,96144385,2023-02-08,08:49:00,VALID,
ORD000045,305198,Hazel Solanki,9372814066,IN,Pune,P1004,Office Chair,Home & Office,1,5931,5931,CARD,12-08-2023,11:10,2023-09-23,VALID,IN,9372814066,2023-08-12,11:10:00,VALID,
ORD000362,595936,Myra Wason,8017479522,IN,Chennai,P1007,Notebook Set,Stationery,2,358,716,UPI,05/04/2024,11:23:35,2024-01-13,VALID,IN,8017479522,2024-04-05,11:23:35,VALID,
ORD000086,179868,Yuvaan Dutt,7271864211,IN,Ahmedabad,P1001,Wireless Earbuds,Electronics,3,2163,6489,NETBANKING,06/08/2023,00:03:50,2024-09-29,VALID,IN,7271864211,2023-08-06,00:03:50,VALID,
ORD000187,732429,Divyansh Bhardwaj,8157814264,IN,Delhi,P1007,Notebook Set,Stationery,2,447,894,CARD,11-04-2023,02:21:38,2023-11-10,VALID,IN,8157814264,2023-04-11,02:21:38,VALID,
ORD000013,583064,Tarini Vyas,9205613992,IN,Ahmedabad,P1005,Mechanical Keyboard,Electronics,3,4252,12756,WALLET,25/07/2023,21:41:23,2024-10-13,VALID,IN,9205613992,2023-07-25,21:41:23,VALID,
ORD000036,474993,Charvi Ahluwalia,7866106217,IN,Pune,P1004,Office Chair,Home & Office,4,5480,21920,NETBANKING,05/01/2025,12:15,2024-02-01,VALID,IN,7866106217,2025-01-05,12:15:00,VALID,
ORD000029,628023,Indranil Andra,9038756159,IN,Mumbai,P1004,Office Chair,Home & Office,3,3891,11673,CASH,24-07-2023,07:14,2023-09-17,VALID,IN,9038756159,2023-07-24,07:14:00,VALID,
ORD000171,254818,Kartik Sane,7930216039,IN,Bangalore,P1004,Office Chair,Home & Office,1,5947,5947,CASH,24/07/2024,05:40:43,2023-09-01,VALID,IN,7930216039,2024-07-24,05:40:43,VALID,
ORD000143,659028,Vanya Dutta,8636452195,IN,Pune,P1007,Notebook Set,Stationery,1,315,315,CARD,06/08/2024,17:18:04,2025-04-07,VALID,IN,8636452195,2024-08-06,17:18:04,VALID,
ORD000369,105394,Eshani Kota,51619403,SG,Bangalore,P1003,Bluetooth Speaker,Electronics,5,1276,6380,CASH,17/10/2024,11:30,2023-05-05,VALID,SG,51619403,2024-10-17,11:30:00,VALID,
ORD000317,529897,Nehmat Balasubramanian,9787247421,IN,Chennai,P1001,Wireless Earbuds,Electronics,3,2225,6675,WALLET,2024-10-29,02:06,2023-09-02,VALID,IN,9787247421,2024-10-29,02:06:00,VALID,
ORD000222,951535,Trisha Bedi,49469945,SG,Delhi,P1002,Smart Watch,Electronics,2,2886,5772,CARD,2025-03-21,20:05:15,2023-05-05,VALID,SG,49469945,2025-03-21,20:05:15,VALID,
ORD000096,671382,Zoya Subramaniam,7426587693,IN,Pune,P1002,Smart Watch,Electronics,2,3418,6836,CASH,20/09/2024,00:38:59,2023-08-18,VALID,IN,7426587693,2024-09-20,00:38:59,VALID,
ORD000052,440442,Tushar Chokshi,7253389892,IN,Bangalore,P1002,Smart Watch,Electronics,4,3062,12248,CASH,27-06-2024,23:35:21,2024-12-19,VALID,IN,7253389892,2024-06-27,23:35:21,VALID,
ORD000241,774456,Nehmat Suri,8950939032,IN,Bangalore,P1002,Smart Watch,Electronics,3,3605,10815,UPI,03/12/2024,02:37:37,2024-07-15,VALID,IN,8950939032,2024-12-03,02:37:37,VALID,
ORD000382,472103,Armaan Bhasin,80339257,SG,Bangalore,P1008,Backpack,Fashion,5,982,4910,WALLET,28/11/2023,19:58,2025-02-06,VALID,SG,80339257,2023-11-28,19:58:00,VALID,
ORD000300,340931,Hiran Venkataraman,49082173,SG,Bangalore,P1006,Water Bottle,Lifestyle,3,593,1779,PAYNOW,06-09-2024,11:45,2023-05-08,VALID,SG,49082173,2024-09-06,11:45:00,VALID,
ORD000179,212002,Neelofar Vala,45284136,SG,Kolkata,P1008,Backpack,Fashion,5,1103,5515,WALLET,09/07/2024,16:02,2025-03-16,VALID,SG,45284136,2024-07-09,16:02:00,VALID,
ORD000306,738434,Stuvan Srinivas,9570581394,IN,Pune,P1009,LED Lamp,Home & Office,1,637,637,CASH,25/10/2023,21:08,2024-04-17,VALID,IN,9570581394,2023-10-25,21:08:00,VALID,
ORD000207,433818,Yasmin Dora,9248283582,IN,Delhi,P1009,LED Lamp,Home & Office,5,1146,5730,CARD,2024-01-03,06:52:24,2023-12-30,VALID,IN,9248283582,2024-01-03,06:52:24,VALID,
ORD000255,122197,Yuvraj  Srinivas,7825021492,IN,Hyderabad,P1008,Backpack,Fashion,3,1316,3948,NETBANKING,15/02/2025,14:04,2024-01-07,VALID,IN,7825021492,2025-02-15,14:04:00,VALID,
ORD000005,905038,Armaan Sarna,13076043,SG,Pune,P1004,Office Chair,Home & Office,1,3958,3958,CARD,17-11-2024,21:41,2024-07-07,VALID,SG,13076043,2024-11-17,21:41:00,VALID,
ORD000257,715973,Rasha Sastry,9393236358,IN,Ahmedabad,P1001,Wireless Earbuds,Electronics,1,2465,2465,NETBANKING,2023-07-30,17:46:59,2025-04-12,VALID,IN,9393236358,2023-07-30,17:46:59,VALID,
ORD000353,892031,Shray Gupta,8273391611,IN,Hyderabad,P1007,Notebook Set,Stationery,5,482,2410,CARD,10/01/2023,07:18:05,2025-03-17,VALID,IN,8273391611,2023-01-10,07:18:05,VALID,
ORD000101,277453,Azad Kalita,7761029653,IN,Hyderabad,P1008,Backpack,Fashion,1,992,992,NETBANKING,05-04-2025,23:02,2024-11-02,VALID,IN,7761029653,2025-04-05,23:02:00,VALID,
ORD000227,688927,Shayak Gandhi,8648736073,IN,Kolkata,P1005,Mechanical Keyboard,Electronics,1,4448,4448,NETBANKING,09/04/2024,09:42,2024-08-22,VALID,IN,8648736073,2024-04-09,09:42:00,VALID,
ORD000214,712633,Yuvraj  Rout,8425123235,IN,Ahmedabad,P1008,Backpack,Fashion,5,1037,5185,CARD,2025-02-26,23:17:44,2024-08-08,VALID,IN,8425123235,2025-02-26,23:17:44,VALID,
ORD000172,105156,Bhavin Kara,9617343581,IN,Chennai,P1009,LED Lamp,Home & Office,5,1176,5880,NETBANKING,14-12-2024,09:24:11,2025-04-04,VALID,IN,9617343581,2024-12-14,09:24:11,VALID,
ORD000099,245018,Kabir Vaidya,8491731479,IN,Delhi,P1002,Smart Watch,Electronics,2,3978,7956,CASH,2024-06-08,03:18:43,2023-05-11,VALID,IN,8491731479,2024-06-08,03:18:43,VALID,
ORD000216,830522,Yuvraj  Sinha,7347337316,IN,Kolkata,P1008,Backpack,Fashion,2,1159,2318,CASH,18-03-2025,01:02:06,2024-05-24,VALID,IN,7347337316,2025-03-18,01:02:06,VALID,
ORD000062,136596,Onkar Ahuja,87224925,SG,Hyderabad,P1010,Fitness Band,Electronics,4,2744,10976,CARD,26/04/2024,08:11:37,2025-03-28,VALID,SG,87224925,2024-04-26,08:11:37,VALID,
ORD000048,285490,Lakshay Loke,9040520243,IN,Bangalore,P1001,Wireless Earbuds,Electronics,3,1899,5697,NETBANKING,2024-12-25,23:33:41,2025-04-14,VALID,IN,9040520243,2024-12-25,23:33:41,VALID,
ORD000033,462199,Tara Dani,9559381066,IN,Delhi,P1009,LED Lamp,Home & Office,4,1123,4492,CASH,11-11-2024,05:39:36,2025-04-11,VALID,IN,9559381066,2024-11-11,05:39:36,VALID,
ORD000268,493266,Manjari De,9835149328,IN,Kolkata,P1004,Office Chair,Home & Office,3,4329,12987,CARD,11/09/2024,14:13:58,2024-04-27,VALID,IN,9835149328,2024-09-11,14:13:58,VALID,
ORD000201,221004,Chirag Singh,8746743518,IN,Pune,P1009,LED Lamp,Home & Office,3,1152,3456,NETBANKING,15/02/2023,10:41,2024-12-08,VALID,IN,8746743518,2023-02-15,10:41:00,VALID,
ORD000351,833780,Taran Bora,8090659252,IN,Pune,P1010,Fitness Band,Electronics,4,2273,9092,UPI,30/04/2023,17:52:50,2023-10-28,VALID,IN,8090659252,2023-04-30,17:52:50,VALID,
ORD000028,898837,Ivana Grover,8006314846,IN,Hyderabad,P1010,Fitness Band,Electronics,1,2327,2327,CARD,2024-02-27,10:50:59,2024-06-19,VALID,IN,8006314846,2024-02-27,10:50:59,VALID,
ORD000231,181718,Saksham Din,7172912311,IN,Kolkata,P1004,Office Chair,Home & Office,3,3696,11088,UPI,20/07/2024,13:14,2025-03-28,VALID,IN,7172912311,2024-07-20,13:14:00,VALID,
ORD000261,279657,Dishani Rout,7252203054,IN,Kolkata,P1002,Smart Watch,Electronics,4,3952,15808,CASH,01/02/2024,17:43:55,2023-07-12,VALID,IN,7252203054,2024-02-01,17:43:55,VALID,
ORD000289,973631,Miraya Gade,7994038627,IN,Chennai,P1002,Smart Watch,Electronics,5,2908,14540,NETBANKING,21-12-2024,01:35,2023-07-05,VALID,IN,7994038627,2024-12-21,01:35:00,VALID,
ORD000163,530022,Neysa Vaidya,9897307932,IN,Hyderabad,P1009,LED Lamp,Home & Office,1,1243,1243,NETBANKING,2024-06-01,04:10:20,2025-04-09,VALID,IN,9897307932,2024-06-01,04:10:20,VALID,
ORD000335,790421,Shamik Sastry,7770833983,IN,Mumbai,P1008,Backpack,Fashion,4,1085,4340,CARD,08/09/2024,21:14:26,2025-04-01,VALID,IN,7770833983,2024-09-08,21:14:26,VALID,
ORD000139,758480,Damini Toor,8045173090,IN,Bangalore,P1003,Bluetooth Speaker,Electronics,3,1171,3513,NETBANKING,23/11/2023,11:25:08,2023-06-05,VALID,IN,8045173090,2023-11-23,11:25:08,VALID,
ORD000063,815362,Aaryahi Wali,7576253427,IN,Hyderabad,P1008,Backpack,Fashion,1,997,997,UPI,26/02/2024,21:25,2023-07-05,VALID,IN,7576253427,2024-02-26,21:25:00,VALID,
ORD000136,266010,Divij Karnik,9369438905,IN,Chennai,P1002,Smart Watch,Electronics,1,3623,3623,CASH,06/04/2023,18:37,2024-07-01,VALID,IN,9369438905,2023-04-06,18:37:00,VALID,
ORD000129,978802,Shaan Sule,9264889041,IN,Hyderabad,P1006,Water Bottle,Lifestyle,2,431,862,CASH,16-01-2024,18:08:33,2024-09-10,VALID,IN,9264889041,2024-01-16,18:08:33,VALID,
ORD000009,553987,Samiha Gill,7518091323,IN,Ahmedabad,P1001,Wireless Earbuds,Electronics,3,1983,5949,UPI,02-09-2024,17:55,2025-04-05,VALID,IN,7518091323,2024-09-02,17:55:00,VALID,
